"TreeID","species","SPlocation","Score","Date","Year","JulianDay","Girth_cm","DateRange","Start_Year","End_Year","Period"
771,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,126,"2007-2015
",2007,2015,1
772,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,133,"2007-2015
",2007,2015,1
773,"quercus.robur","Merten's acres",2,"2013-05-01",2013,121,158,"2007-2015
",2007,2015,1
774,"quercus.robur","Merten's acres",2,"2008-04-25",2008,116,158,"2007-2015
",2007,2015,1
774,"quercus.robur","Merten's acres",2,"2016-04-24",2016,115,169,"2016-2019
",2016,2019,2
775,"quercus.robur","Merten's acres",2,"2008-04-05",2008,96,193,"2007-2015
",2007,2015,1
775,"quercus.robur","Merten's acres",2,"2016-04-24",2016,115,243,"2016-2019
",2016,2019,2
776,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,107,"2007-2015
",2007,2015,1
778,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,115,"2007-2015
",2007,2015,1
779,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,88,"2007-2015
",2007,2015,1
780,"quercus.robur","Merten's acres",2,"2008-04-23",2008,114,116,"2007-2015
",2007,2015,1
781,"quercus.robur","Merten's acres",2,"2011-04-14",2011,104,80,"2007-2015
",2007,2015,1
782,"quercus.robur","Merten's acres",2,"2011-04-12",2011,102,79,"2007-2015
",2007,2015,1
783,"quercus.robur","Merten's acres",2,"2011-04-10",2011,100,179,"2007-2015
",2007,2015,1
784,"quercus.robur","Merten's acres",2,"2008-04-27",2008,118,59,"2007-2015
",2007,2015,1
786,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,144,"2007-2015
",2007,2015,1
787,"quercus.robur","Merten's acres",2,"2011-04-10",2011,100,40,"2007-2015
",2007,2015,1
788,"quercus.robur","Merten's acres",2,"2011-04-14",2011,104,41,"2007-2015
",2007,2015,1
789,"quercus.robur","Merten's acres",2,"2013-05-01",2013,121,177,"2007-2015
",2007,2015,1
790,"quercus.robur","Merten's acres",2,"2013-04-27",2013,117,103,"2007-2015
",2007,2015,1
791,"quercus.robur","Merten's acres",2,"2011-04-06",2011,96,390,"2007-2015
",2007,2015,1
792,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,90,"2007-2015
",2007,2015,1
794,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,56,"2007-2015
",2007,2015,1
795,"quercus.robur","Merten's acres",2,"2008-04-21",2008,112,144,"2007-2015
",2007,2015,1
796,"quercus.robur","Merten's acres",2,"2008-04-27",2008,118,39,"2007-2015
",2007,2015,1
797,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,420,"2007-2015
",2007,2015,1
798,"quercus.robur","Merten's acres",2,"2008-04-23",2008,114,38,"2007-2015
",2007,2015,1
799,"quercus.robur","Merten's acres",2,"2011-04-10",2011,100,56,"2007-2015
",2007,2015,1
799,"quercus.robur","Merten's acres",2,"2018-04-12",2018,102,83,"2016-2019
",2016,2019,2
800,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,178,"2007-2015
",2007,2015,1
801,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,107,"2007-2015
",2007,2015,1
802,"quercus.robur","Merten's acres",2,"2013-05-03",2013,123,41,"2007-2015
",2007,2015,1
803,"quercus.robur","Merten's acres",2,"2013-04-29",2013,119,76,"2007-2015
",2007,2015,1
804,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,99,"2007-2015
",2007,2015,1
805,"quercus.robur","Merten's acres",2,"2008-04-13",2008,104,133,"2007-2015
",2007,2015,1
806,"quercus.robur","Observatory copse",2,"2011-04-06",2011,96,280,"2007-2015
",2007,2015,1
807,"quercus.robur","Observatory copse",2,"2012-03-28",2012,88,61,"2007-2015
",2007,2015,1
808,"quercus.robur","Observatory copse",2,"2011-04-08",2011,98,385,"2007-2015
",2007,2015,1
809,"quercus.robur","Observatory copse",2,"2011-04-10",2011,100,120,"2007-2015
",2007,2015,1
810,"quercus.robur","Observatory copse",2,"2009-04-16",2009,106,143,"2007-2015
",2007,2015,1
810,"quercus.robur","Observatory copse",2,"2016-04-24",2016,115,164,"2016-2019
",2016,2019,2
811,"quercus.robur","Observatory ridge",2,"2009-04-08",2009,98,164,"2007-2015
",2007,2015,1
812,"quercus.robur","Observatory copse",2,"2011-04-02",2011,92,201,"2007-2015
",2007,2015,1
813,"quercus.robur","Observatory ridge",2,"2013-04-23",2013,113,175,"2007-2015
",2007,2015,1
817,"quercus.robur","Observatory copse",2,"2013-04-25",2013,115,295,"2007-2015
",2007,2015,1
819,"quercus.robur","Mann's copse",2,"2010-04-18",2010,108,403,"2007-2015
",2007,2015,1
820,"quercus.robur","Mann's copse",2,"2012-03-26",2012,86,409,"2007-2015
",2007,2015,1
821,"quercus.robur","Mann's copse",2,"2012-03-26",2012,86,132,"2007-2015
",2007,2015,1
822,"quercus.robur","Mann's copse",2,"2010-04-18",2010,108,81,"2007-2015
",2007,2015,1
823,"quercus.robur","Mann's copse",2,"2010-04-12",2010,102,69,"2007-2015
",2007,2015,1
824,"quercus.robur","Mann's copse",2,"2010-04-22",2010,112,64,"2007-2015
",2007,2015,1
825,"quercus.robur","Mann's copse",2,"2010-04-26",2010,116,78,"2007-2015
",2007,2015,1
826,"quercus.robur","Mann's copse",2,"2012-04-08",2012,99,165,"2007-2015
",2007,2015,1
827,"quercus.robur","Mann's copse",2,"2012-04-22",2012,113,131,"2007-2015
",2007,2015,1
827,"quercus.robur","Mann's copse",2,"2018-04-18",2018,108,171,"2016-2019
",2016,2019,2
828,"quercus.robur","Mann's copse",2,"2010-04-24",2010,114,59,"2007-2015
",2007,2015,1
829,"quercus.robur","Mann's copse",2,"2010-04-14",2010,104,155,"2007-2015
",2007,2015,1
831,"quercus.robur","Mann's copse",2,"2010-04-18",2010,108,117,"2007-2015
",2007,2015,1
832,"quercus.robur","Mann's copse",2,"2010-04-18",2010,108,102,"2007-2015
",2007,2015,1
833,"quercus.robur","Mann's copse",2,"2012-04-10",2012,101,125,"2007-2015
",2007,2015,1
834,"quercus.robur","Mann's copse",2,"2010-04-16",2010,106,103,"2007-2015
",2007,2015,1
835,"quercus.robur","Mann's copse",2,"2012-04-12",2012,103,107,"2007-2015
",2007,2015,1
836,"quercus.robur","Mann's copse",2,"2010-04-22",2010,112,144,"2007-2015
",2007,2015,1
838,"quercus.robur","Mann's copse",2,"2012-04-22",2012,113,72,"2007-2015
",2007,2015,1
840,"quercus.robur","Mann's copse",2,"2012-03-30",2012,90,100,"2007-2015
",2007,2015,1
841,"quercus.robur","Mann's copse",2,"2010-04-14",2010,104,155,"2007-2015
",2007,2015,1
842,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,185,"2007-2015
",2007,2015,1
843,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,169,"2007-2015
",2007,2015,1
844,"quercus.robur","Gunnes's thicket",2,"2010-04-18",2010,108,234,"2007-2015
",2007,2015,1
845,"quercus.robur","Gunnes's thicket",2,"2012-04-24",2012,115,137,"2007-2015
",2007,2015,1
846,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,116,"2007-2015
",2007,2015,1
847,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,111,"2007-2015
",2007,2015,1
848,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,138,"2007-2015
",2007,2015,1
849,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,144,"2007-2015
",2007,2015,1
850,"quercus.robur","Gunnes's thicket",2,"2012-04-04",2012,95,161,"2007-2015
",2007,2015,1
851,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,47,"2007-2015
",2007,2015,1
852,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,110,"2007-2015
",2007,2015,1
853,"quercus.robur","Gunnes's thicket",2,"2010-04-18",2010,108,120,"2007-2015
",2007,2015,1
854,"quercus.robur","Gunnes's thicket",2,"2013-04-29",2013,119,93,"2007-2015
",2007,2015,1
854,"quercus.robur","Gunnes's thicket",2,"2018-04-18",2018,108,102,"2016-2019
",2016,2019,2
856,"quercus.robur","Gunnes's thicket",2,"2013-04-27",2013,117,137,"2007-2015
",2007,2015,1
856,"quercus.robur","Gunnes's thicket",2,"2018-04-18",2018,108,147,"2016-2019
",2016,2019,2
857,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,155,"2007-2015
",2007,2015,1
857,"quercus.robur","Gunnes's thicket",2,"2017-04-07",2017,97,171,"2016-2019
",2016,2019,2
858,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,218,"2007-2015
",2007,2015,1
860,"quercus.robur","Gunnes's thicket",2,"2018-04-18",2018,108,129,"2016-2019
",2016,2019,2
861,"quercus.robur","Gunnes's thicket",2,"2012-05-06",2012,127,77,"2007-2015
",2007,2015,1
863,"quercus.robur","Gunnes's thicket",2,"2012-04-04",2012,95,98,"2007-2015
",2007,2015,1
864,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,95,"2007-2015
",2007,2015,1
865,"quercus.robur","Gunnes's thicket",2,"2012-04-24",2012,115,56,"2007-2015
",2007,2015,1
868,"quercus.robur","Gunnes's thicket",2,"2012-04-16",2012,107,92,"2007-2015
",2007,2015,1
869,"quercus.robur","Elm slope",2,"2009-04-15",2009,105,79,"2007-2015
",2007,2015,1
870,"quercus.robur","Elm slope",2,"2012-04-14",2012,105,38,"2007-2015
",2007,2015,1
870,"quercus.robur","Elm slope",2,"2017-04-10",2017,100,47,"2016-2019
",2016,2019,2
871,"quercus.robur","Elm slope",2,"2011-04-11",2011,101,57,"2007-2015
",2007,2015,1
872,"quercus.robur","Elm slope",2,"2010-04-15",2010,105,130,"2007-2015
",2007,2015,1
873,"quercus.robur","Elm slope",2,"2011-04-11",2011,101,57,"2007-2015
",2007,2015,1
874,"quercus.robur","Elm slope",2,"2013-05-02",2013,122,50,"2007-2015
",2007,2015,1
875,"quercus.robur","Elm slope",2,"2009-04-17",2009,107,83,"2007-2015
",2007,2015,1
876,"quercus.robur","Elm slope",2,"2009-04-17",2009,107,99,"2007-2015
",2007,2015,1
877,"quercus.robur","Elm slope",2,"2009-04-05",2009,95,82,"2007-2015
",2007,2015,1
878,"quercus.robur","Elm slope",2,"2013-04-24",2013,114,120,"2007-2015
",2007,2015,1
879,"quercus.robur","Elm slope",2,"2009-04-17",2009,107,53,"2007-2015
",2007,2015,1
880,"quercus.robur","Elm slope",2,"2012-04-06",2012,97,99,"2007-2015
",2007,2015,1
881,"quercus.robur","Elm slope",2,"2013-05-04",2013,124,70,"2007-2015
",2007,2015,1
882,"quercus.robur","Elm slope",2,"2009-04-09",2009,99,104,"2007-2015
",2007,2015,1
883,"quercus.robur","Elm slope",2,"2009-04-05",2009,95,66,"2007-2015
",2007,2015,1
884,"quercus.robur","Elm slope",2,"2011-04-13",2011,103,45,"2007-2015
",2007,2015,1
885,"quercus.robur","Elm slope",2,"2009-04-13",2009,103,74,"2007-2015
",2007,2015,1
886,"quercus.robur","Elm slope",2,"2013-05-06",2013,126,83,"2007-2015
",2007,2015,1
887,"quercus.robur","Elm slope",2,"2013-05-02",2013,122,60,"2007-2015
",2007,2015,1
888,"quercus.robur","Elm slope",2,"2011-04-05",2011,95,96,"2007-2015
",2007,2015,1
889,"quercus.robur","Elm slope",2,"2012-03-28",2012,88,425,"2007-2015
",2007,2015,1
890,"quercus.robur","Elm slope",2,"2012-04-04",2012,95,84,"2007-2015
",2007,2015,1
891,"quercus.robur","Elm slope",2,"2012-03-30",2012,90,68,"2007-2015
",2007,2015,1
891,"quercus.robur","Elm slope",2,"2017-04-11",2017,101,73,"2016-2019
",2016,2019,2
893,"quercus.robur","Elm slope",2,"2011-04-13",2011,103,60,"2007-2015
",2007,2015,1
894,"quercus.robur","Elm slope",2,"2011-04-13",2011,103,163,"2007-2015
",2007,2015,1
894,"quercus.robur","Elm slope",2,"2018-04-20",2018,110,228,"2016-2019
",2016,2019,2
895,"quercus.robur","Elm slope",2,"2011-04-09",2011,99,109,"2007-2015
",2007,2015,1
896,"quercus.robur","Elm slope",2,"2013-04-26",2013,116,216,"2007-2015
",2007,2015,1
897,"quercus.robur","Elm slope",2,"2009-04-09",2009,99,73,"2007-2015
",2007,2015,1
897,"quercus.robur","Elm slope",2,"2017-04-10",2017,100,82,"2016-2019
",2016,2019,2
898,"quercus.robur","Gunnes's hill",2,"2012-03-28",2012,88,202,"2007-2015
",2007,2015,1
898,"quercus.robur","Gunnes's hill",2,"2017-04-10",2017,100,136,"2016-2019
",2016,2019,2
899,"quercus.robur","Gunnes's hill",2,"2009-04-19",2009,109,20,"2007-2015
",2007,2015,1
899,"quercus.robur","Gunnes's hill",2,"2018-04-20",2018,110,29,"2016-2019
",2016,2019,2
901,"quercus.robur","Mann's copse",2,"2012-04-10",2012,101,110,"2007-2015
",2007,2015,1
902,"quercus.robur","Mann's copse",2,"2012-03-28",2012,88,161,"2007-2015
",2007,2015,1
903,"quercus.robur","Mann's copse",2,"2010-04-18",2010,108,138,"2007-2015
",2007,2015,1
904,"quercus.robur","Mann's copse",2,"2010-04-22",2010,112,100,"2007-2015
",2007,2015,1
905,"quercus.robur","Farm wood",2,"2012-03-29",2012,89,121,"2007-2015
",2007,2015,1
906,"quercus.robur","Farm wood",2,"2012-03-29",2012,89,161,"2007-2015
",2007,2015,1
908,"quercus.robur","Observatory ridge",2,"2011-04-02",2011,92,400,"2007-2015
",2007,2015,1
910,"quercus.robur","Observatory ridge",2,"2009-04-18",2009,108,107,"2007-2015
",2007,2015,1
911,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,167,"2007-2015
",2007,2015,1
912,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,163,"2007-2015
",2007,2015,1
913,"quercus.robur","Observatory ridge",2,"2015-04-11",2015,101,208,"2007-2015
",2007,2015,1
914,"quercus.robur","Observatory ridge",2,"2009-03-29",2009,88,165,"2007-2015
",2007,2015,1
915,"quercus.robur","Observatory ridge",2,"2009-04-06",2009,96,109,"2007-2015
",2007,2015,1
916,"quercus.robur","Observatory ridge",2,"2009-04-10",2009,100,109,"2007-2015
",2007,2015,1
917,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,94,"2007-2015
",2007,2015,1
918,"quercus.robur","Observatory ridge",2,"2013-05-11",2013,131,84,"2007-2015
",2007,2015,1
919,"quercus.robur","Observatory ridge",2,"2013-05-01",2013,121,109,"2007-2015
",2007,2015,1
920,"quercus.robur","Observatory ridge",2,"2011-04-04",2011,94,170,"2007-2015
",2007,2015,1
921,"quercus.robur","Observatory ridge",2,"2011-04-04",2011,94,120,"2007-2015
",2007,2015,1
922,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,127,"2007-2015
",2007,2015,1
923,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,91,"2007-2015
",2007,2015,1
924,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,95,"2007-2015
",2007,2015,1
925,"quercus.robur","Observatory ridge",2,"2012-03-30",2012,90,111,"2007-2015
",2007,2015,1
925,"quercus.robur","Observatory ridge",2,"2016-04-18",2016,109,119,"2016-2019
",2016,2019,2
928,"quercus.robur","Elm slope",2,"2011-04-07",2011,97,175,"2007-2015
",2007,2015,1
930,"quercus.robur","Elm slope",2,"2011-04-07",2011,97,98,"2007-2015
",2007,2015,1
931,"quercus.robur","Elm slope",2,"2009-04-13",2009,103,79,"2007-2015
",2007,2015,1
932,"quercus.robur","Elm slope",2,"2013-04-30",2013,120,68,"2007-2015
",2007,2015,1
933,"quercus.robur","Elm slope",2,"2013-05-02",2013,122,213,"2007-2015
",2007,2015,1
933,"quercus.robur","Elm slope",2,"2016-04-18",2016,109,230,"2016-2019
",2016,2019,2
934,"quercus.robur","Elm slope",2,"2013-04-30",2013,120,74,"2007-2015
",2007,2015,1
935,"quercus.robur","Elm slope",2,"2011-04-09",2011,99,213,"2007-2015
",2007,2015,1
936,"quercus.robur","Elm slope",2,"2009-04-19",2009,109,58,"2007-2015
",2007,2015,1
937,"quercus.robur","Elm slope",2,"2010-04-21",2010,111,83,"2007-2015
",2007,2015,1
937,"quercus.robur","Elm slope",2,"2017-04-11",2017,101,93,"2016-2019
",2016,2019,2
938,"quercus.robur","Elm slope",2,"2009-04-19",2009,109,103,"2007-2015
",2007,2015,1
940,"quercus.robur","Elm slope",2,"2009-04-19",2009,109,46,"2007-2015
",2007,2015,1
941,"quercus.robur","Elm slope",2,"2013-05-04",2013,124,52,"2007-2015
",2007,2015,1
942,"quercus.robur","Elm slope",2,"2012-03-28",2012,88,85,"2007-2015
",2007,2015,1
943,"quercus.robur","Elm slope",2,"2013-05-02",2013,122,94,"2007-2015
",2007,2015,1
944,"quercus.robur","Gunnes's hill",2,"2009-04-11",2009,101,203,"2007-2015
",2007,2015,1
945,"quercus.robur","Gunnes's hill",2,"2013-04-22",2013,112,231,"2007-2015
",2007,2015,1
947,"quercus.robur","Gunnes's hill",2,"2009-04-19",2009,109,37,"2007-2015
",2007,2015,1
948,"quercus.robur","Hell hill",2,"2013-05-02",2013,122,93,"2007-2015
",2007,2015,1
949,"quercus.robur","Hell hill",2,"2009-04-19",2009,109,24,"2007-2015
",2007,2015,1
953,"quercus.robur","Elm slope",2,"2009-04-13",2009,103,189,"2007-2015
",2007,2015,1
956,"quercus.robur","Elm slope",2,"2013-04-30",2013,120,363,"2007-2015
",2007,2015,1
956,"quercus.robur","Elm slope",2,"2018-04-20",2018,110,370,"2016-2019
",2016,2019,2
957,"quercus.robur","Elm slope",2,"2013-04-28",2013,118,151,"2007-2015
",2007,2015,1
958,"quercus.robur","Elm slope",2,"2009-04-07",2009,97,320,"2007-2015
",2007,2015,1
959,"quercus.robur","Gunnes's thicket",2,"2012-04-04",2012,95,336,"2007-2015
",2007,2015,1
960,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,203,"2007-2015
",2007,2015,1
961,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,199,"2007-2015
",2007,2015,1
962,"quercus.robur","Gunnes's thicket",2,"2015-04-15",2015,105,210,"2007-2015
",2007,2015,1
963,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,245,"2007-2015
",2007,2015,1
964,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,307,"2007-2015
",2007,2015,1
965,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,178,"2007-2015
",2007,2015,1
966,"quercus.robur","Gunnes's thicket",2,"2010-04-18",2010,108,236,"2007-2015
",2007,2015,1
967,"quercus.robur","Gunnes's thicket",2,"2010-04-18",2010,108,109,"2007-2015
",2007,2015,1
968,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,191,"2007-2015
",2007,2015,1
969,"quercus.robur","Gunnes's thicket",2,"2012-04-12",2012,103,93,"2007-2015
",2007,2015,1
970,"quercus.robur","Gunnes's thicket",2,"2013-05-01",2013,121,249,"2007-2015
",2007,2015,1
971,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,69,"2007-2015
",2007,2015,1
972,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,94,"2007-2015
",2007,2015,1
973,"quercus.robur","Gunnes's thicket",2,"2012-04-02",2012,93,220,"2007-2015
",2007,2015,1
974,"quercus.robur","Gunnes's thicket",2,"2015-04-15",2015,105,187,"2007-2015
",2007,2015,1
975,"quercus.robur","Gunnes's thicket",2,"2010-04-14",2010,104,141,"2007-2015
",2007,2015,1
977,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,133,"2007-2015
",2007,2015,1
978,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,99,"2007-2015
",2007,2015,1
979,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,93,"2007-2015
",2007,2015,1
980,"quercus.robur","Gunnes's thicket",2,"2012-04-16",2012,107,214,"2007-2015
",2007,2015,1
981,"quercus.robur","Gunnes's thicket",2,"2010-04-24",2010,114,115,"2007-2015
",2007,2015,1
982,"quercus.robur","Gunnes's thicket",2,"2012-04-04",2012,95,163,"2007-2015
",2007,2015,1
983,"quercus.robur","Gunnes's thicket",2,"2012-04-10",2012,101,100,"2007-2015
",2007,2015,1
985,"quercus.robur","Mann's copse",2,"2012-04-10",2012,101,144,"2007-2015
",2007,2015,1
986,"quercus.robur","Mann's copse",2,"2010-04-26",2010,116,97,"2007-2015
",2007,2015,1
987,"quercus.robur","Mann's copse",2,"2010-04-28",2010,118,90,"2007-2015
",2007,2015,1
988,"quercus.robur","Mann's copse",2,"2010-04-22",2010,112,191,"2007-2015
",2007,2015,1
989,"quercus.robur","Mann's copse",2,"2010-04-22",2010,112,128,"2007-2015
",2007,2015,1
990,"quercus.robur","Mann's copse",2,"2012-04-10",2012,101,33,"2007-2015
",2007,2015,1
991,"quercus.robur","Gunnes's hill",2,"2015-04-15",2015,105,160,"2007-2015
",2007,2015,1
991,"quercus.robur","Gunnes's hill",2,"2016-04-14",2016,105,270,"2016-2019
",2016,2019,2
993,"quercus.robur","Gunnes's hill",2,"2009-04-13",2009,103,183,"2007-2015
",2007,2015,1
994,"quercus.robur","Gunnes's hill",2,"2011-04-13",2011,103,82,"2007-2015
",2007,2015,1
995,"quercus.robur","Elm slope",2,"2011-04-11",2011,101,81,"2007-2015
",2007,2015,1
996,"quercus.robur","Elm slope",2,"2012-04-10",2012,101,65,"2007-2015
",2007,2015,1
996,"quercus.robur","Elm slope",2,"2017-04-06",2017,96,66,"2016-2019
",2016,2019,2
997,"quercus.robur","Elm slope",2,"2009-04-17",2009,107,64,"2007-2015
",2007,2015,1
998,"quercus.robur","Elm slope",2,"2013-04-30",2013,120,80,"2007-2015
",2007,2015,1
999,"quercus.robur","Elm slope",2,"2013-04-22",2013,112,99,"2007-2015
",2007,2015,1
1000,"quercus.robur","Elm slope",2,"2009-04-15",2009,105,92,"2007-2015
",2007,2015,1
1001,"quercus.robur","Elm slope",2,"2009-04-19",2009,109,92,"2007-2015
",2007,2015,1
1002,"quercus.robur","Elm slope",2,"2009-04-13",2009,103,63,"2007-2015
",2007,2015,1
1003,"quercus.robur","Elm slope",2,"2012-04-14",2012,105,130,"2007-2015
",2007,2015,1
1003,"quercus.robur","Elm slope",2,"2016-04-16",2016,107,143,"2016-2019
",2016,2019,2
1004,"quercus.robur","Elm slope",2,"2013-04-28",2013,118,141,"2007-2015
",2007,2015,1
1005,"quercus.robur","Elm slope",2,"2011-04-07",2011,97,147,"2007-2015
",2007,2015,1
1006,"quercus.robur","Gunnes's hill",2,"2013-04-30",2013,120,176,"2007-2015
",2007,2015,1
1009,"quercus.robur","Elm slope",2,"2009-04-15",2009,105,99,"2007-2015
",2007,2015,1
1012,"quercus.robur","Elm slope",2,"2009-04-07",2009,97,65,"2007-2015
",2007,2015,1
1015,"quercus.robur","Elm slope",2,"2013-04-28",2013,118,56,"2007-2015
",2007,2015,1
1016,"quercus.robur","Elm slope",2,"2015-04-15",2015,105,60,"2007-2015
",2007,2015,1
